"Record ID","Record","Associated company > Domains","Series","Associated company > Description","Lead Investors > Name","New Investors > Name","Investors > Name","Access","Deal stage","""Deal stage"" Changed At","""Deal stage"" Previous Values","Source","Deal Size","Post Valuation","Deal Date","Investors > Team","Associated company > Team > Name","Investors > Domains"
"1a9736e7-88c8-4402-b5bb-97dcb1b8d92d","Sunflower Labs","sunflower-labs.com","Series B","Developer of an autonomous home awareness system designed to offer outdoor home security. The company's system combines outdoor sensors with an aerial camera for a complete view of what is going on around a home, deterring unwanted visitors with light and sound, detecting motion and vibration, enabling consumers to avail of a close security system with notification and deploy a fully autonomous drone.","Sequoia Capital","Alarm.com,Daybreak Ventures,Gentian Investments,Hedgewood,Sequoia Capital","Alarm.com,Atlas Ventures,Daybreak Ventures,DRONE FUND,Gentian Investments,Hedgewood,Sequoia Capital,Wakestream Ventures",,"Qualified","2026-06-09T20:12:44Z","Watchlist","ID8 Investments","16000000",,"2025-11-04","Miki Temmyo,Taro Uchida,Alfred Lin",,"alarm.com,atlas.ventures,daybreak.ventures,dronefund.vc,gentian.investments,hedgewood.com,sequoiacap.com,wakestreamventures.com"
"40640052-e9e0-40a7-9e53-f09e253f736c","EXUGlobal","exuglobal.com","Series B","Developer of cryptocurrency trading platforms designed for digital asset investment and financial automation. The company offers spot and derivatives trading, AI-driven interest accrual, multi-currency pricing, fiat on/off-ramp integration, real-time risk control, and compliance infrastructure across multiple regions, enabling retail and institutional users to manage crypto portfolios, earn passive income, and conduct secure transactions within a regulated and scalable ecosystem.","Granite Asia,Sequoia Capital,Goldman Sachs,YZi Labs","Granite Asia,Sequoia Capital,Goldman Sachs,YZi Labs","Granite Asia,Sequoia Capital,Goldman Sachs,YZi Labs","No access","Qualified","2026-06-09T20:12:43Z","Watchlist","ID8 Investments","120000000","1200000000","2025-11-03","Alfred Lin",,"graniteasia.com,sequoiacap.com,goldmansachs.com,yzilabs.io"
"2fef3b18-6c9a-4528-b5f2-3f7e277ec304","Integral","integralneuro.com","Series 1","Developer of advanced medical technologies designed to treat neurological and psychiatric disorders. The company's platform features a miniaturized, implanted deep-brain interface capable of recording and modulating neural activity while monitoring symptoms, enabling healthcare providers to deliver effective treatments and gain insights into the biological causes of brain disorders, improving the quality of care for affected individuals.",,"Cherry Ventures,General Catalyst,Jade Cove Partners,PL Capital,Your Business","Cherry Ventures,General Catalyst,Jade Cove Partners,PL Capital,Your Business",,"Qualified","2026-06-09T20:12:43Z","Watchlist","ID8 Investments","66350000",,"2025-11-01",,,"cherry.vc,generalcatalyst.com,jadecove.com,plcapital.xyz,puzzle-ventures.com,starbloom.capital"
"26246862-781f-482d-bd95-b078ceb1c2ef","Legora","legora.com","Series C","Developer of an artificial intelligence-based legal workflow software designed for research, document analysis, and drafting purposes. The company's software provides artificial intelligence-assisted document review, automated contract drafting, and markup suggestions through integration, research tools that analyze internal and external sources, citation verification, and collaborative workspaces, enabling law firms and corporate legal teams to automate repetitive tasks and manage document-heavy workflows efficiently.","Bessemer Venture Partners","Andreessen Horowitz,Bessemer Venture Partners,NewView Capital","Andreessen Horowitz,Benchmark,Bessemer Venture Partners,General Catalyst,ICONIQ Growth,NewView Capital,Redpoint Ventures,Y Combinator",,"Qualified","2026-06-09T20:12:42Z","Watchlist","ID8 Investments","150000000","1800000000","2025-10-30","Michelle Volz,Tomasz Tunguz",,"a16z.com,benchmark.com,bvp.com,generalcatalyst.com,iconiqgrowth.com,nvc.vc,redpoint.com,ycombinator.com"
"82a421e4-7874-4beb-9168-9d2057cf1c16","Archy","archy.com","Series B","Developer of a cloud-based dental practice management platform designed to streamline operations and enhance patient care. The company's platform offers integrated features such as scheduling, charting, imaging, ePrescribing, and automated patient communication, enabling dental practices to improve efficiency, reduce administrative workload, and provide seamless patient experiences.","TCV","TCV","Bessemer Venture Partners,CRV,Entrée Capital,TCV",,"Qualified","2026-06-09T20:12:42Z","Watchlist","ID8 Investments","20000000","125500000","2025-10-30","matan@crv.com",,"bvp.com,crv.com,entreecap.com,tcv.com"
"2c0c6992-f012-459f-bd7c-b9b937da09f4","Rogo (Business/Productivity Software)","rogo.ai","Series B","Developer of an analytics platform designed to utilize natural language processing to transform traditional data workflows. The company's platform utilizes generative artificial intelligence to integrate data from all workbooks, databases, and data providers, build charts and graphs, conduct data analysis, verify data fidelity, and integrate the analysis, enabling companies from various industries, academics, and individuals to interact with data by allowing them to work with, analyze, and visualize their data.","Thrive Capital","Avra,Positive Sum,Thrive Capital,Tiger Global Management","Alley,Avra,BoxGroup,Khosla Ventures,Positive Sum,Thrive Capital,Tiger Global Management","Access","Qualified","2026-06-09T20:12:42Z","Watchlist","ID8 Investments","49570000","350000000","2025-10-28","Abe Murray,Brannon Jones,Alex Morgan",,"alleycorp.com,avracap.com,boxgroup.com,khoslaventures.com,positivesum.com,thrivecap.com,tigerglobal.com"
"7f0816c9-fec4-4782-9b6a-fbb420d9399b","Whatnot","whatnot.com","Series F","Developer of a live stream platform designed to trade limited-edition toys and collectibles. The company's platform allows buying and selling collectibles online, verifies every product sold, and builds social shopping experiences through features like live shopping and auctions, enabling collectors and enthusiasts to safely buy, sell their products and connect with other collectors.","CapitalG,DST Global,Greycroft","Alkeon Capital Management,Sequoia Capital","Alkeon Capital Management,Andreessen Horowitz,Avra,BOND,CapitalG,DST Global,Greycroft,Sequoia Capital","No access","Qualified","2026-06-09T20:06:36Z","Watchlist","ID8 Investments","225000000","11500000000","2025-10-28","Alex Tahsili,Michelle Volz,david@bondcap.com,Mark Terbeek,Sophia Khan,Alaina Hartley,Alfred Lin",,"alkeoncapital.com,a16z.com,avracap.com,bondcap.com,capitalg.com,dst-global.com,greycroft.com,parablevc.com,sequoiacap.com"
"a5cb659f-1700-491b-95de-0f775fcb79fb","Fireworks AI","fireworks.ai","Series C","Developer of a generative artificial intelligence platform designed to build and run AI agents and applications. The company's platform aims to run, fine-tune, and share large language models to solve product problems, deliver real-time performance with minimal latency, high throughput, and unmatched concurrency, enabling developers and businesses to scale at a faster rate through rapid product iteration building, as well as minimizing cost to serve.","Evantic,Index Ventures,Lightspeed Venture Partners","Evantic,Index Ventures,KORU,Lightspeed Venture Partners","Evantic,Index Ventures,KORU,Lightspeed Venture Partners,Sequoia Capital","No access","Qualified","2026-06-09T20:12:30Z","Watchlist","ID8 Investments","250000000","4000000000","2025-10-28","Alfred Lin",,"evantic.ai,indexventures.com,koru.vc,lsvp.com,sequoiacap.com"
"25761162-3e50-4c4c-abb3-b89687130666","Sesame AI","sesame.com","Series B","Developer of an artificial intelligence-based voice assistant platform intended to design voice companions capable of holding natural conversations and devices that make them more effective. The company's platform offers AI glasses with quality audio facilities and convenient access to voice companions, enabling users to get an ever-present friend and conversationalist to keep them informed and organized.","Sequoia Capital,Spark Capital","7percent Ventures,DMV Angel Group,PRINCIPAL VENTURE PARTNERS,Redpoint Ventures,Sequoia Capital,SignalRank","7percent Ventures,DMV Angel Group,Matrix,PRINCIPAL VENTURE PARTNERS,Redpoint Ventures,Sequoia Capital,SignalRank,Spark Capital","No access","Qualified","2026-06-09T20:12:28Z","Watchlist","ID8 Investments","250000000","862000000","2025-10-21","Sakib Jamal,gmiller@gallery.vc,Tomasz Tunguz,Alfred Lin",,"7pc.vc,dmvangel.com,gallery.vc,matrix.vc,principalvc.com,redpoint.com,sequoiacap.com,signalrank.com,sparkcapital.com"
"d85e6ace-5c15-4729-8123-256a31c6e46d","Chemify","chemify.io","Series B","Developer of a chemical digitization platform intended to run chemical code for drug and materials discovery and chemical synthesis. The company's software involves a chemical programming language, natural language recognition for the translation of synthetic procedures, and a comprehensive ontology that allows for the straightforward creation of processes with insight into reaction conditions and flagging potential problems, enabling scientists to have detailed real-time reaction telemetry.","Insight Partners,Wing Venture Capital","8VC,Hawktail,Insight Partners,Paradigm Ventures,Wing Venture Capital,Zeon Ventures","8VC,Berggruen Holdings,BlueYard Capital,Eos,Hawktail,Insight Partners,Paradigm Ventures,Triatomic Capital,Wing Venture Capital,Zeon Ventures",,"Qualified","2026-06-09T20:12:27Z","Watchlist","ID8 Investments","67100000","145050000","2025-10-21","Kimmy Scotti,Brad Fiedler",,"8vc.com,berggruenholdings.com,blueyard.com,eos-advisory.com,hawktail.com,insightpartners.com,paradigmventures.com,rockspring.co.uk,triatomic.ai,wing.vc,zeon.ventures"
"55c7ac7c-d72f-469f-81c9-224240746799","LangChain","langchain.com","Series B","Developer of a language model framework designed to power applications that integrate with other sources of data and interact with their environment. The company's framework offers support for various model types, prompt management, memory, indexing, chains and agents, enabling developers to create generative artificial intelligence such as personal assistants, question-answering, chatbots and data querying.","IVP","CapitalG,Cisco Investments,Datadog,Frontline,IVP,Sapphire Ventures,Workday","Benchmark,CapitalG,Cisco Investments,Datadog,Frontline,IVP,Sapphire Ventures,Sequoia Capital,Workday",,"Qualified","2026-06-09T20:12:27Z","Watchlist","ID8 Investments","125000000","1250000000","2025-10-20","Eric Liaw,Alfred Lin",,"benchmark.com,capitalg.com,ciscoinvestments.com,datadoghq.com,frontline.vc,ivp.com,sapphireventures.com,sequoiacap.com,ventures.workday.com"
"368043b4-3ec6-48a7-a36b-469c3355ca66","Deel","deel.com","Series E","Developer of a global workforce management platform designed for businesses hiring international talent. The company's platform facilitates contract generation, payroll processing, tax compliance, localized benefits administration, and automated onboarding, enabling companies to efficiently manage remote employees, adhere to international labor regulations, streamline payment operations, and ensure seamless workforce expansion across multiple countries.","Andreessen Horowitz,Coatue Management,Ribbit Capital","1789 Capital,2468 Ventures,Aito Capital,Bridgespan VC,Crescent Capital,Discovery Ventures,Formus Capital,Founders Circle Capital,Green Sands Equity,Mana Ventures,McArthur Capital,Night Capital,PICUS CAPITAL,Recall Capital,Ribbit Capital,Scoop Ventures,Sunflower Capital,TechInvest","1789 Capital,2468 Ventures,Aito Capital,Alpha Square Group,Andreessen Horowitz,Bridgespan VC,Coatue Management,Crescent Capital,Discovery Ventures,Formus Capital,Founders Circle Capital,General Catalyst,Green Bay Ventures,Green Sands Equity,Mana Ventures,McArthur Capital,Night Capital,PICUS CAPITAL,Recall Capital,Ribbit Capital,Scoop Ventures,Sunflower Capital,TechInvest",,"Qualified","2026-06-09T20:12:27Z","Watchlist","ID8 Investments","300000000","17300000000","2025-10-16","Dane Fraser,Paul Abrahimzadeh,Jordan Cohen,Leo Valentine,Omeed Malik,Emanuel Zareh,Steve Jeffries,Kellyann Perdie,Andy Nasser,Mark Moskowitz,Kate Balser,Chris Ward-Willis,Juan Abundes,Connor McKnight,Michelle Volz,Mana Ventures",,"1789capital.vc,1789capital.io,2468ventures.vc,aito.vc,alphasquaregroup.com,a16z.com,berkocorp.ca,bridgespan.vc,coatue.com,crescentcapre.com,discovery-ventures.com,formuscap.com,founderscircle.com,generalcatalyst.com,greenbayventures.com,greensandsequity.com,manaventures.vc,mcarthurcapital.co,nightcapvc.com,picuscap.com,recall.capital,ribbitcap.com,scoopvc.com,sunflowercapital.co,techinvest.com"
"31035304-1a79-4d51-ad5c-47142ff5faae","Liberate Innovations","liberateinc.com","Series B","Developer of SaaS-based insurance platform designed to deliver a digital and voice claims experience. The company's platform specializes in delivering self-resolution experiences and orchestrating an ecosystem of resolution providers and core systems to automate complex business processes, back-office process automation, third-party integrations, deployment and maintenance, enabling insurers to fully automate claims, quotes and customer service.","Battery Ventures","Battery Ventures,Canapi,Commerce Ventures","Battery Ventures,Canapi,Commerce Ventures,Eclipse,Redpoint Ventures",,"Qualified","2026-06-09T20:12:26Z","Watchlist","ID8 Investments","50000000","300000000","2025-10-15","Tomasz Tunguz",,"battery.com,canapi.com,commerce.vc,eclipse.capital,redpoint.com"
"08b4c88c-bfca-4477-a8d4-645f30c7ed31","Oura Health","ouraring.com","Series E","Developer of a wellness wearable string designed to track and promote sleep quality and performance. The company's product tracks sleep quality, stages, electrocardiogram level, resting heart rate, and variability, as well as body temperature during the night through an intelligent data-driven plan by detecting changes in blood pulse volume, enabling users to improve their sleep and overall health and align with their natural circadian rhythm.",,"Atreides Capital LLC,Eisai US,IconiQ,Matter VP,Whale Rock Capital Management,ICONIQ Capital,Viking Maccabee Ventures","Atreides Capital LLC,Eisai US,IconiQ,Matter VP,Whale Rock Capital Management,ICONIQ Capital,Viking Maccabee Ventures",,"Qualified","2026-06-09T20:12:26Z","Watchlist","ID8 Investments","907700000","11000000000","2025-10-14","Morgan Dewalt,Jennifer Hart,Matthew Jacobson,Karl Anderson",,"atreidescapital.com,eisaiinnovation.com,iconiq.com,lateralus.holdings,mattervp.com,whalerockcapital.com,iconiqcapital.com,vmac.vc"
"8961e7e7-92cb-448a-bd00-11e38e0eb02c","Reducto","reducto.ai","Series B","Developer of a retrieval augmented generation platform designed to turn complex documents into structured data. The company's platform helps to transform complex and unstructured documents and data into optimized chunks compatible with any vector database and retrieval pipeline, enabling users to improve the performance of RAG with any vector database and providing document processing software.","Andreessen Horowitz","Andreessen Horowitz,Your Business","Andreessen Horowitz,Benchmark,BoxGroup,First Round Capital,Your Business,Y Combinator",,"Qualified","2026-06-09T20:12:25Z","Watchlist","ID8 Investments","75000000","605000000","2025-10-14","Michelle Volz",,"a16z.com,benchmark.com,boxgroup.com,firstround.com,phosphorcap.com,ycombinator.com"
"18dcbc31-0b23-4ac0-81ac-98094ae509ed","n8n","n8n.io","Series C","Developer of a workflow automation platform designed to integrate applications to create tasks and activities. The company's platform automatically sends a new notification every time a repository is received, helps make its nodes, provides security access, and stores and synchronizes data between different applications and databases, enabling clients to automate daily tasks and sync data seamlessly.","Accel,Insight Partners","Accel,FirstMark,Insight Partners,Meritech Co.,Meritech Capital,NVIDIA,Redpoint Ventures,Equativ,Visionaries Club","Accel,Evantic,Felicis,FirstMark,Highland Europe,HV Capital,Insight Partners,Meritech Co.,Meritech Capital,NVIDIA,Redpoint Ventures,Sequoia Capital,Equativ,Visionaries Club",,"Qualified","2026-06-09T20:12:25Z","Watchlist","ID8 Investments","180000000","2500000000","2025-10-09","Niki Pezeshki,Dasha Barannik,Brad Fiedler,Tomasz Tunguz,Alfred Lin",,"accel.com,evantic.ai,felicis.com,firstmark.com,highlandeurope.com,hvcapital.com,insightpartners.com,meritechsolutions.com,meritechcapital.com,nventures.ai,redpoint.com,sequoiacap.com,t.capital,visionaries.vc"
"7e54cdaf-4676-4a63-ba60-8e332dc2c5f9","Reflection AI","reflection.ai","Series B","Developer of large-scale artificial intelligence models designed for advancing accessible machine intelligence. The company offers reinforcement learning models, autonomous coding capabilities, open intelligence infrastructure, and language model training frameworks for software development and research tasks, enabling research teams and enterprise technology organizations to automate software workflows and improve AI-driven development processes.","Disruptive,Nvidia (NAS: NVDA)","1789 Capital,B Capital,Battery Ventures,Brightwing Capital,Citigroup,Disruptive,DST Global,ID8 Investments,Ineffable Ventures,Inertia Ventures,Nvidia (NAS: NVDA),Shaw and Partners,Sierra Ventures,Thirdbase Capital,Zoom","1789 Capital,B Capital,Battery Ventures,Brightwing Capital,Citigroup,CRV,Disruptive,DST Global,GIC,ID8 Investments,Ineffable Ventures,Inertia Ventures,IronArc Capital,Lightspeed Venture Partners,Nvidia (NAS: NVDA),Sequoia Capital,Shaw and Partners,Sierra Ventures,Thirdbase Capital,Zoom","Access","Invested","2026-06-10T20:48:25Z","Watchlist,Qualified","ID8 Investments","2000000000","8000000000","2025-10-09","Dane Fraser,Paul Abrahimzadeh,Jordan Cohen,Leo Valentine,Omeed Malik,Emanuel Zareh,Steve Jeffries,Kellyann Perdie,Andy Nasser,Mark Moskowitz,Kate Balser,Chris Ward-Willis,matan@crv.com,David Renne,Kerry Wen,Nicole Miller,roman@greatthings.org,Angelo Robles,Mussadiq Lakhani,Isabella Ricardo,ID8 Investments Holdings LLC,Jesse Bloom,John Borelli,Hannah Cho,Doug Lorenzen,isbaella@id8investments.com,Joseph Weintraub,Zakria Chandio,Adam Levinson,Oscar Varas Hiza,Rachel Sinamban,mussaddiq@id8investments.com,Sofia Islas,Sakib Jamal,Paige Schultz,Corporate Operations,adamadam@id8investments.com,David DellaPelle,TJ Katz,John Doyle,Ish Dugal,""Operations "",Investor Relations,owen@ironarcventures.com,Patrick Flynn,David Febrillet,Adam Valenta,Lindsey Breslauer,Alfred Lin,Brendon Schmidt,Vignesh Ravikumar",,"1789capital.vc,1789capital.io,b.is,battery.com,brightwing.vc,citigroup.com,crv.com,disruptive.tech,dst-global.com,gic.com.sg,greatthings.org,id8investments.com,ineffableventures.vc,inertia.vc,ironarcventures.com,lsvp.com,nvidia.com,sequoiacap.com,shawandpartners.com.au,sierraventures.com,thirdbasecap.com,zoom.com"
"1734679f-3419-4ebd-b0f1-19d5acf25054","Kalshi","kalshi.com","Series D","Provider of financial exchange services intended to facilitate trading based on event outcomes. The company offers event-based contracts, a web-based trading interface, and access to markets across economic, political, and cultural events to capitalize on opinions and trade in the domain of everyday knowledge, enabling individual traders and participants to express predictions and manage risk through trading on future event outcomes.","Andreessen Horowitz,CapitalG,Sequoia Capital","Andreessen Horowitz,Blanck Capital,CapitalG,General Catalyst,Spark Capital","Andreessen Horowitz,Blanck Capital,CapitalG,General Catalyst,Paradigm,Sequoia Capital,Spark Capital",,"Qualified","2026-06-09T20:12:24Z","Watchlist","ID8 Investments","300000000","5000000000","2025-10-08","Michelle Volz,Alfred Lin",,"a16z.com,blanckcapital.com,capitalg.com,generalcatalyst.com,paradigm.xyz,sequoiacap.com,sparkcapital.com"
"7b7ad6b6-704b-4449-bb94-bd2c803c2be1","Allegro Labs","quilter.ai","Series B","Developer of next-generation tooling designed for electrical engineers who build printed circuit boards. The company specializes in using physics-driven generative design to help in the reliable conversion of circuit schematics into PCB designs, enabling hardware engineers to tackle real-world challenges with the help of artificial intelligence.","Index Ventures","Build Collective,Index Ventures","Build Collective,Index Ventures",,"Qualified","2026-06-09T20:12:23Z","Watchlist","ID8 Investments","27000000","158000000","2025-10-07",,,"buildc.com,indexventures.com"
"8c85c1ee-f1f8-403f-91ea-b14673803419","ClickHouse","clickhouse.com","Series C","Developer of an online analytical processing database management system designed to generate analytical reports using SQL queries. The company's system supports industry query performance with reduced storage requirements and processes a large number of rows and gigabytes of data per server in a short time, enabling enterprises with a secure, reliable, and scalable resolution to streamline all their data processing.","Khosla Ventures","Adams Street Partners,Battery Ventures,Bessemer Venture Partners,BOND,Expanding Capital,Founders Circle Capital,Geodesic,HANABI,Insight Partners,IVP,Khosla Ventures,Peak XV,Rosberg Ventures,Stifel Financial,The D. E. Shaw Group,Goldman Sachs","Adams Street Partners,Altimeter,Battery Ventures,Benchmark,Bessemer Venture Partners,BOND,Coatue Management,Expanding Capital,FirstMark,Founders Circle Capital,Geodesic,GIC,HANABI,Index Ventures,Insight Partners,IVP,Khosla Ventures,Lightspeed Venture Partners,Nebius,Peak XV,Rosberg Ventures,Stifel Financial,The D. E. Shaw Group,Goldman Sachs",,"Qualified","2026-06-09T20:12:22Z","Watchlist","ID8 Investments","350000000","6665000000","2025-10-07","david@bondcap.com,David Renne,Kerry Wen,Brad Fiedler,Eric Liaw,Alex Morgan",,"adamsstreetpartners.com,altimeter.com,battery.com,benchmark.com,bvp.com,bondcap.com,coatue.com,xcap.vc,firstmark.com,founderscircle.com,geodesiccap.com,gic.com.sg,hanabi.com,indexventures.com,insightpartners.com,ivp.com,khoslaventures.com,lsvp.com,nebius.com,peakxv.com,rosberg.ventures,stifel.com,deshaw.com,goldmansachs.com"
"b5083425-a08c-4696-b353-be3cec3fabd7","Lead Bank","lead.bank","Series B","Opertator of a community-minded, independent commercial bank intended to provide traditional banking services. The company's services include online banking, commercial and business lending, loans and credit, cash management, as well as investment systems, business advisory and strategic financial systems, enabling fintech companies to access multiple banking services that are customizable and secure.","Coatue Management","Greycroft,IconiQ,ICONIQ Capital","Andreessen Horowitz,Coatue Management,Greycroft,IconiQ,Khosla Ventures,Ribbit Capital,Zeev Ventures,ICONIQ Capital",,"Qualified","2026-06-09T20:12:22Z","Watchlist","ID8 Investments","70000000","1470000000","2025-10-01","Michelle Volz,Mark Terbeek,Sophia Khan,Alaina Hartley,Alex Morgan,Morgan Dewalt,Jennifer Hart,Matthew Jacobson",,"a16z.com,coatue.com,greycroft.com,iconiq.com,khoslaventures.com,ribbitcap.com,zeevventures.com,iconiqcapital.com"
"42636c45-fcac-4ed9-b61f-6eda86ebb2b3","Notch (Other Insurance)","notch.cx","Series 2","Provider of insurance services intended for the protection of digital assets. The company's protection app monitors against hacks and features account retrieval and crisis management, and integrates underwriting guidelines, such as multifactor authentication, enabling individuals, creators, and businesses to protect social media accounts, e-commerce stores, in-app purchases, digital art, and more.","Lightspeed Venture Partners","Lightspeed Venture Partners","Jibe Ventures,Lightspeed Venture Partners,LionTree,Munich Re Group,Phoenix",,"Qualified","2026-06-09T20:12:04Z","Watchlist","ID8 Investments","7000000",,"2025-09-30",,,"jibevc.com,lsvp.com,liontree.com,munichreventures.com,phoenixfinancial.co.il"
"b02f07cc-b9a6-43fa-8c8d-2b8de4687cd8","Cerebras Systems (NAS: CBRS)","cerebras.ai","Series G","Cerebras Systems Inc is an AI company. It designs the world's fastest AI infrastructure for training and inference. The company builds the world's largest semiconductor as well as the AI systems to power, cool, and feed the processors data. It develops software to link these systems together into industry-leading supercomputers that are simple to use even for the most complicated AI work, using familiar ML frameworks like PyTorch. Customers use its supercomputers to train industry-leading models. The company uses these supercomputers to run inference at speeds unobtainable from alternative commercial technologies. It delivers these AI capabilities to its customers on-premise and via the cloud. The company generates the majority of its revenue from the USA.","""Atreides Management,"",Tiger Global Management","1789 Capital,""Atreides Management,"",Bridgeview Venture Partners,Flat Capital AB,Flybridge,HANABI,OkeanosVC,Singular Link – Building the Future with AI Intelligence,Tiger Global Management,Valor,Vannevar Ventures,""Wolf Point Capital,"",WOORI Bank","1789 Capital,Alpha Wave Global,Altimeter,""Atreides Management,"",Benchmark,Bridgeview Venture Partners,Flat Capital AB,Flybridge,HANABI,OkeanosVC,Singular Link – Building the Future with AI Intelligence,Tiger Global Management,Valor,Vannevar Ventures,""Wolf Point Capital,"",WOORI Bank",,"Qualified","2026-06-09T20:12:04Z","Watchlist","ID8 Investments","1100000000","8100000000","2025-09-30","Dane Fraser,Paul Abrahimzadeh,Jordan Cohen,Leo Valentine,Omeed Malik,Emanuel Zareh,Steve Jeffries,Kellyann Perdie,Andy Nasser,Mark Moskowitz,Kate Balser,Chris Ward-Willis",,"1789capital.vc,1789capital.io,alphawaveglobal.com,altimeter.com,atreidesmgmt.com,benchmark.com,bridgeviewvp.com,flatcapital.com,flybridge.com,hanabi.com,okeanos.vc,singularlink.ai,tigerglobal.com,valorep.com,vannevarventures.us,wpc.vc,wooribank.com.kh"
"d5cbf07e-38de-4c58-a635-fd4b2216954d","Vercel","vercel.com","Series F","Developer of a cloud-based workflow platform designed to optimize the entire development and deployment experience for frontend teams. The company's platform hosts static websites and serverless functions that fit the jam stack deployment model, where web pages are pre-rendered and can be served by a content delivery network, enabling developers to receive the performance benefits they need efficiently.","Accel,GIC","Adams Street Partners,BlackRock,Coatue Management,Everybody Ventures,FirstMark,Founders Circle Capital,General Catalyst,GIC,Khosla Ventures,mahmoudimus,Octant Ventures,Operator Collective 🔆,Saraswati Investing,Schroders,StepStone Group,USVC Venture Capital Access Fund,Vintage Investment Partners","Accel,Adams Street Partners,BlackRock,Coatue Management,Everybody Ventures,FirstMark,Founders Circle Capital,General Catalyst,GIC,GV,Khosla Ventures,mahmoudimus,Notable Capital,Octant Ventures,Operator Collective 🔆,Salesforce Ventures,Saraswati Investing,Schroders,StepStone Group,Tiger Global Management,USVC Venture Capital Access Fund,Vintage Investment Partners",,"Qualified","2026-06-09T20:06:36Z","Watchlist","ID8 Investments","300000000","9300000000","2025-09-30","Marshall Merriman,Natalia Martinez,David Renne,Kerry Wen,Alex Morgan",,"accel.com,adamsstreetpartners.com,blackrock.com,coatue.com,everybody.ventures,firstmark.com,founderscircle.com,generalcatalyst.com,gic.com.sg,gv.com,khoslaventures.com,mahmoudimus.com,notablecap.com,octantventures.com,operatorcollective.com,salesforceventures.com,saraswativentures.com,schroders.com,stepstonegroup.com,tigerglobal.com,usvc.com,vintage-ip.com"
"37ea749b-a70c-4cfd-ae3a-9fd228b5c7df","Modal Labs","modal.com","Series B","Developer of a serverless cloud computing platform designed to facilitate the deployment and scaling of compute-intensive workloads for machine learning and data processing. The company's platform supports containerised environments defined in code, automatic scaling from zero to hundreds of GPUs on demand, real-time monitoring, job scheduling, and integration with key cloud tools, enabling AI and machine learning teams to run large-scale inference, training, and batch processing workloads efficiently without manual infrastructure management.","General Catalyst,Lux Capital","AGI House,Notion,Dimension,General Catalyst,Positive Sum","AGI House,Amplify Partners,Notion,Definition Capital,Dimension,General Catalyst,Lux Capital,Positive Sum,Redpoint Ventures",,"Qualified","2026-06-09T20:12:03Z","Watchlist","ID8 Investments","87000000","1100000000","2025-09-29","Rocky Yu,Aria Yang,Tomasz Tunguz",,"agihouse.org,amplifypartners.com,antifund.com,definitioncap.com,dimensioncap.com,generalcatalyst.com,luxcapital.com,positivesum.com,redpoint.com"
"5cf2f581-e430-4600-b2a6-4ad6b8048308","Cerby","cerby.com","Series B","Developer of a cyber security platform designed to secure unmanageable applications. The company's platform safeguards software by automating manual processes, uncovering security issues, and empowering users to implement zero trust principles, enabling businesses to protect the brand, be secure, and increase productivity.","DTCP","Alumni Ventures,DTCP,FirstLook Partners,SCB 10X,Squarepoint Capital,Tech Square Ventures,Valor","Alumni Ventures,Bowery Capital,Deviation,DTCP,FirstLook Partners,Ridge Ventures,Salesforce Ventures,SCB 10X,Squarepoint Capital,Tech Square Ventures,Valor",,"Qualified","2026-06-09T20:12:03Z","Watchlist","ID8 Investments","54000000","162700000","2025-09-24","Sarah Worden,Pete Mathias",,"av.vc,bowerycap.com,deviation.com,dtcp.capital,firstlookpartners.com,ridge.vc,salesforceventures.com,scb10x.com,squarepoint-capital.com,techsquareventures.com,valorep.com"
"02f35177-53f3-4d76-bb7b-f0b0b6193431","Distyl AI","distyl.ai","Series B","Developer of a generative artificial intelligence platform designed for companies to automate parts of their core operations. The company's platform collaborates with leading institutions worldwide to enhance their AI readiness and build dependable, integrated AI-driven services tailored to their distinct data, workflows, and employee requirements, enabling enterprises to integrate with existing technologies to deliver efficiencies without disruption.","Khosla Ventures,Lightspeed Venture Partners","DST Global,Peak XV","Coatue Management,DTC,DST Global,Khosla Ventures,Lightspeed Venture Partners,Peak XV",,"Qualified","2026-06-09T20:12:02Z","Watchlist","ID8 Investments","175000000","1800000000","2025-09-22","Alex Morgan",,"coatue.com,delltechnologiescapital.com,dst-global.com,khoslaventures.com,lsvp.com,peakxv.com"
"14422a29-92f0-4322-a48e-37b7beb0c61a","Foxglove","foxglove.dev","Series B","Developer of visualization and debugging platform designed to accelerate robotics development. The company's platform features interactive visualizations that overlay bounding boxes and classification labels to drill down into data, flexible data source support where it connects directly to a running ROS environment on the machine and inspects pre-recorded data, enabling users to share layouts with team members for rapid collaboration and inspect sensor inputs such as images, point clouds, and time-series data.","Bessemer Venture Partners","Bessemer Venture Partners,Icehouse Ventures","Amplify Partners,Bessemer Venture Partners,Eclipse,Icehouse Ventures",,"Qualified","2026-06-09T20:12:02Z","Watchlist","ID8 Investments","40000000","185000000","2025-09-22",,,"amplifypartners.com,bvp.com,eclipse.capital,icehouseventures.co.nz"
